date,state,confirmed,deaths,recovered,active
2021-10-18,Telangana,377.0,164.0,27.0,186
2020-04-09,Punjab,2216.0,69.0,1353.0,794
2021-08-21,Uttar Pradesh,2392.0,130.0,788.0,1474
2021-07-26,Gujarat,0.0,0.0,496.0,16
2021-12-16,Madhya Pradesh,1438.0,193.0,1417.0,-172
2021-10-12,Delhi,2270.0,9.0,229.0,2032
2021-11-12,Telangana,2190.0,179.0,1093.0,918
2021-09-09,Bihar,3725.0,63.0,444.0,3218
2021-05-25,Bihar,4418.0,162.0,845.0,3411
2021-07-19,Maharashtra,1966.0,182.0,153.0,1631
2021-10-27,Haryana,1366.0,0.0,1075.0,181
2021-01-10,Tamil Nadu,2589.0,69.0,2308.0,212
2020-03-02,Tamil Nadu,2064.0,0.0,0.0,1038
2020-12-06,Uttar Pradesh,1332.0,156.0,0.0,-98
2021-07-08,Kerala,4642.0,182.0,0.0,574
2021-07-02,Kerala,1375.0,17.0,0.0,1125
2021-05-27,Bihar,4167.0,0.0,2046.0,1967
2020-07-11,Gujarat,263.0,84.0,4.0,175
2021-02-21,Tamil Nadu,4420.0,178.0,4351.0,-109
2021-08-11,Kerala,1871.0,172.0,1152.0,547
2020-06-02,Haryana,2133.0,5.0,741.0,1387
2021-04-08,Gujarat,1326.0,0.0,168.0,977
2020-08-30,Punjab,877.0,94.0,279.0,504
2020-07-08,Uttar Pradesh,247.0,139.0,132.0,-24
2021-08-23,Punjab,980.0,101.0,168.0,711
2020-11-02,Rajasthan,1471.0,8.0,918.0,545
2021-02-20,Bihar,3537.0,171.0,3159.0,207
2021-06-08,Gujarat,0.0,100.0,1164.0,346
2021-03-30,Madhya Pradesh,155.0,38.0,25.0,92
2020-08-14,Haryana,1399.0,75.0,200.0,1124
2021-08-12,Uttar Pradesh,4149.0,41.0,3420.0,688
2021-10-15,Gujarat,2489.0,0.0,1946.0,377
2020-11-25,Karnataka,218.0,135.0,34.0,49
2020-10-22,Tamil Nadu,2933.0,168.0,584.0,2181
2021-02-22,Gujarat,204.0,192.0,180.0,-168
2020-05-21,Gujarat,1823.0,87.0,101.0,1635
2020-08-06,Rajasthan,3185.0,23.0,2210.0,952
2020-09-12,Maharashtra,447.0,29.0,235.0,183
2020-06-10,Bihar,3835.0,139.0,834.0,2862
2021-01-30,Maharashtra,909.0,133.0,169.0,607
2020-09-23,Maharashtra,513.0,67.0,209.0,237
2021-12-05,Gujarat,3743.0,146.0,358.0,3239
2021-11-13,Gujarat,2676.0,96.0,1963.0,617
2021-05-03,West Bengal,3781.0,44.0,2590.0,1147
2020-04-21,Telangana,4659.0,75.0,2546.0,2038
2021-09-07,Delhi,1270.0,171.0,218.0,881
2020-05-04,Haryana,4341.0,72.0,3142.0,1127
2020-10-09,Uttar Pradesh,4255.0,49.0,1004.0,3202
2021-01-28,Rajasthan,308.0,15.0,0.0,105
2021-05-29,Gujarat,2352.0,101.0,774.0,1477
2020-09-27,Telangana,3443.0,149.0,0.0,2698
2020-11-02,Haryana,2346.0,53.0,1246.0,1047
2020-07-16,Kerala,1801.0,157.0,1673.0,-29
2021-12-23,Bihar,3195.0,48.0,919.0,2228
2021-08-03,Gujarat,3708.0,114.0,832.0,2762
2020-06-03,Madhya Pradesh,3942.0,186.0,1474.0,2282
2021-03-06,Rajasthan,1754.0,108.0,985.0,661
2021-04-14,Tamil Nadu,2902.0,105.0,900.0,1897
2020-04-30,Andhra Pradesh,3914.0,116.0,238.0,3560
2021-07-30,Madhya Pradesh,3683.0,179.0,3600.0,-96
2021-10-30,Uttar Pradesh,1679.0,6.0,321.0,1352
2021-10-08,Rajasthan,4948.0,4.0,3865.0,1079
2020-04-16,Uttar Pradesh,2395.0,26.0,1536.0,833
2020-08-03,Tamil Nadu,3968.0,13.0,3091.0,864
2021-10-01,Rajasthan,3876.0,81.0,2718.0,1077
2021-12-12,Gujarat,4679.0,4.0,1286.0,3389
2021-04-21,Karnataka,660.0,144.0,106.0,410
2020-03-25,Kerala,2051.0,2.0,368.0,1681
2020-09-18,Madhya Pradesh,2368.0,10.0,14.0,2344
2021-12-20,Odisha,1763.0,29.0,0.0,205
2021-04-03,Tamil Nadu,2754.0,160.0,0.0,1168
2020-05-18,Telangana,2061.0,118.0,0.0,1942
2021-05-10,Rajasthan,0.0,175.0,382.0,1843
2020-03-26,Kerala,3497.0,0.0,3314.0,63
2021-03-15,Kerala,4172.0,101.0,3061.0,1010
2020-12-24,Odisha,1083.0,100.0,156.0,827
2020-08-12,Rajasthan,3443.0,94.0,313.0,3036
2021-05-19,West Bengal,4512.0,182.0,164.0,4166
2020-05-21,Tamil Nadu,4214.0,5.0,1326.0,2883
2021-05-16,Andhra Pradesh,1857.0,35.0,257.0,1565
2021-05-01,Delhi,3168.0,184.0,1365.0,1619
2021-04-19,Haryana,1128.0,124.0,721.0,283
2020-07-03,Odisha,3539.0,150.0,2988.0,401
2020-12-21,Odisha,401.0,178.0,60.0,163
2020-10-07,Uttar Pradesh,0.0,196.0,27.0,-148
2020-10-17,Rajasthan,1935.0,189.0,1248.0,498
2021-10-31,Madhya Pradesh,3160.0,105.0,225.0,2830
2021-05-04,Punjab,578.0,162.0,499.0,-83
2020-11-26,Odisha,4536.0,126.0,1783.0,2627
2020-03-19,Delhi,424.0,167.0,57.0,200
2021-10-01,Odisha,4161.0,0.0,1174.0,2941
2020-06-06,Madhya Pradesh,3575.0,170.0,226.0,3179
2021-03-22,Odisha,4764.0,51.0,1845.0,2868
2021-01-21,Telangana,1526.0,175.0,0.0,82
2021-11-29,Kerala,3655.0,89.0,2991.0,575
2020-03-02,Uttar Pradesh,160.0,139.0,47.0,-26
2021-01-18,Punjab,2454.0,163.0,861.0,1430
2021-08-07,Rajasthan,1403.0,149.0,774.0,480
2021-12-10,Delhi,10.0,39.0,5.0,-34
2020-04-14,Uttar Pradesh,841.0,169.0,358.0,314
2021-04-29,Andhra Pradesh,1029.0,41.0,440.0,548
2020-10-03,West Bengal,4159.0,185.0,0.0,1386
2021-10-13,Haryana,0.0,192.0,1419.0,449
2021-05-06,Rajasthan,3960.0,151.0,2112.0,1697
2021-01-20,Andhra Pradesh,4180.0,131.0,2808.0,1241
2021-12-08,Karnataka,4771.0,136.0,4266.0,369
2021-04-08,Maharashtra,1196.0,91.0,987.0,118
2020-09-16,Andhra Pradesh,1867.0,95.0,1304.0,468
2021-05-03,Kerala,1977.0,37.0,1442.0,498
2021-04-12,West Bengal,945.0,104.0,928.0,-87
2020-05-04,Kerala,1964.0,182.0,1089.0,693
2021-05-12,Telangana,0.0,181.0,962.0,316
2021-01-21,Andhra Pradesh,0.0,43.0,321.0,1897
2021-05-24,Tamil Nadu,1284.0,190.0,130.0,964
2020-04-22,Karnataka,0.0,127.0,412.0,1328
2021-07-28,Odisha,0.0,157.0,227.0,96
2020-12-30,Odisha,654.0,185.0,180.0,289
2021-01-18,West Bengal,3390.0,173.0,1782.0,1435
2021-04-10,Tamil Nadu,538.0,119.0,255.0,164
2021-04-19,Rajasthan,0.0,42.0,199.0,258
2021-11-14,Gujarat,1491.0,133.0,174.0,1184
2021-06-13,Odisha,4319.0,63.0,3022.0,1234
2021-05-16,Bihar,4595.0,9.0,3983.0,603
2020-05-11,Kerala,3827.0,189.0,995.0,2643
2021-12-01,Delhi,2116.0,128.0,54.0,1934
2021-01-11,Haryana,0.0,112.0,251.0,3323
2020-06-08,Bihar,1143.0,0.0,302.0,713
2021-07-07,Uttar Pradesh,181.0,12.0,19.0,150
2020-12-28,Uttar Pradesh,2288.0,151.0,2235.0,-98
2021-01-04,Gujarat,1025.0,60.0,1019.0,-54
2020-05-02,Haryana,4095.0,0.0,13.0,3911
2020-08-31,West Bengal,4412.0,104.0,2343.0,1965
2021-06-14,Telangana,3909.0,0.0,2994.0,869
2021-12-20,Andhra Pradesh,3681.0,0.0,3513.0,142
2020-08-14,Bihar,1772.0,6.0,1066.0,700
2021-06-24,Odisha,4525.0,70.0,944.0,3511
2020-09-30,Madhya Pradesh,4346.0,30.0,2366.0,1950
2021-08-12,Punjab,4174.0,33.0,923.0,3218
2021-06-04,Rajasthan,2230.0,176.0,1868.0,186
2021-12-30,Andhra Pradesh,3048.0,187.0,2024.0,837
2020-10-17,Telangana,0.0,18.0,0.0,879
2020-07-02,Madhya Pradesh,3952.0,174.0,2695.0,1083
2020-09-19,Gujarat,3092.0,197.0,2159.0,736
2020-12-25,Bihar,4317.0,152.0,4038.0,127
2020-05-27,Odisha,2044.0,0.0,1101.0,804
2021-07-06,Odisha,2752.0,90.0,533.0,2129
2020-10-11,Uttar Pradesh,0.0,174.0,899.0,3236
2020-12-14,Karnataka,2213.0,125.0,1055.0,1033
2021-05-29,Uttar Pradesh,1153.0,42.0,96.0,1015
2021-02-23,Maharashtra,0.0,38.0,306.0,2858
2020-06-30,Madhya Pradesh,4344.0,0.0,3147.0,1083
2021-03-08,Odisha,790.0,141.0,316.0,333
2021-02-25,Andhra Pradesh,456.0,177.0,128.0,151
2021-05-26,Bihar,4083.0,123.0,108.0,3852
2020-11-17,Punjab,370.0,166.0,104.0,100
2021-04-12,Telangana,3446.0,125.0,715.0,2606
2021-01-03,Punjab,4694.0,198.0,4230.0,266
2021-07-20,Haryana,4666.0,108.0,1468.0,3090
2020-08-12,West Bengal,1509.0,102.0,1384.0,23
2021-11-09,Telangana,2712.0,0.0,1178.0,1444
2021-01-10,Odisha,0.0,73.0,143.0,3676
2021-03-25,Telangana,3867.0,8.0,2053.0,1806
2020-10-12,Bihar,4269.0,0.0,186.0,3893
2021-08-14,Haryana,2999.0,181.0,2607.0,211
2020-10-11,Punjab,2950.0,150.0,672.0,2128
2020-09-25,Delhi,1457.0,0.0,1027.0,400
2021-01-30,Odisha,1739.0,72.0,1519.0,148
2021-10-03,Telangana,4645.0,174.0,2747.0,1724
2021-02-13,Delhi,0.0,79.0,1381.0,2666
2021-01-14,Tamil Nadu,408.0,0.0,284.0,-57
2020-05-31,Bihar,4936.0,118.0,1583.0,3235
2021-05-20,Bihar,131.0,90.0,54.0,-13
2021-10-19,Rajasthan,907.0,98.0,144.0,665
2020-06-28,West Bengal,3650.0,98.0,0.0,1043
2020-12-18,Rajasthan,0.0,62.0,567.0,2891
2020-08-31,West Bengal,3119.0,146.0,1817.0,1156
2020-12-09,Tamil Nadu,2779.0,88.0,1624.0,1067
2020-12-18,Uttar Pradesh,4571.0,183.0,2034.0,2354
2021-06-25,Rajasthan,3657.0,0.0,53.0,3559
2020-09-30,Tamil Nadu,3579.0,27.0,2251.0,1301
2021-11-07,Punjab,2078.0,99.0,0.0,641
2021-01-25,Telangana,3265.0,190.0,2299.0,776
2020-06-24,Tamil Nadu,4818.0,68.0,4566.0,184
2021-10-01,Uttar Pradesh,3754.0,153.0,3368.0,233
2020-07-10,Andhra Pradesh,2035.0,106.0,1986.0,-57
2020-07-31,Andhra Pradesh,0.0,198.0,0.0,53
2021-05-19,Bihar,2117.0,71.0,918.0,1128
2021-01-07,Telangana,334.0,19.0,0.0,18
2021-10-11,Odisha,1988.0,23.0,0.0,148
2020-04-24,Telangana,3074.0,75.0,933.0,2066
2021-10-21,Rajasthan,919.0,39.0,147.0,733
2020-08-29,Madhya Pradesh,555.0,80.0,249.0,226
2020-03-12,Telangana,979.0,0.0,487.0,476
2020-08-18,West Bengal,4683.0,19.0,1715.0,2949
2020-10-01,Karnataka,3417.0,64.0,635.0,2718
2020-03-01,Tamil Nadu,4174.0,70.0,619.0,3485
2021-07-27,West Bengal,3772.0,70.0,1894.0,1808
2021-06-11,Rajasthan,3547.0,183.0,2770.0,594
2020-05-28,West Bengal,1026.0,23.0,600.0,403
2021-08-13,Delhi,0.0,144.0,1244.0,2837
2020-06-21,Punjab,699.0,121.0,407.0,171
2020-07-30,West Bengal,0.0,81.0,748.0,76
2021-01-23,Punjab,3600.0,105.0,1253.0,2242
2021-12-21,Punjab,2456.0,80.0,2253.0,123
2020-10-20,Maharashtra,4161.0,153.0,1832.0,2176
2021-07-06,Odisha,1478.0,40.0,945.0,493
2020-09-05,Madhya Pradesh,0.0,28.0,2428.0,1800
2021-04-02,Telangana,4533.0,116.0,4401.0,16
2020-08-10,Delhi,1133.0,54.0,0.0,730
2021-06-12,Karnataka,1344.0,110.0,595.0,639
2021-04-15,Andhra Pradesh,3345.0,76.0,1329.0,1940
2021-12-22,Karnataka,204.0,0.0,171.0,-152
2020-08-14,Tamil Nadu,1542.0,141.0,124.0,1277
2020-09-02,Karnataka,4978.0,152.0,4856.0,-30
2021-08-14,Telangana,4810.0,114.0,1425.0,3271
2020-04-05,Telangana,1501.0,171.0,449.0,881
2021-11-28,Tamil Nadu,3242.0,137.0,1289.0,1816
2020-03-30,Madhya Pradesh,0.0,137.0,2543.0,1036
2021-03-04,Bihar,0.0,0.0,2047.0,110
2020-04-24,Madhya Pradesh,17.0,0.0,15.0,-50
2021-05-24,Karnataka,3208.0,77.0,718.0,2413
2021-01-20,Andhra Pradesh,804.0,160.0,792.0,-148
2021-05-15,Punjab,1098.0,61.0,0.0,75
2021-04-30,Kerala,4978.0,45.0,4881.0,52
2020-04-15,Rajasthan,0.0,61.0,0.0,394
2020-09-24,Gujarat,3498.0,43.0,2847.0,608
2021-12-12,Tamil Nadu,4617.0,110.0,0.0,887
2020-12-31,Uttar Pradesh,1748.0,198.0,757.0,793
2021-04-03,Haryana,1807.0,119.0,601.0,1087
2021-02-26,Haryana,3102.0,38.0,1800.0,1264
2020-11-03,Maharashtra,4705.0,191.0,0.0,4127
2020-04-14,Tamil Nadu,1442.0,116.0,538.0,788
2021-06-11,Rajasthan,1967.0,48.0,365.0,1554
2020-07-21,Rajasthan,196.0,3.0,109.0,84
2021-03-29,Kerala,2726.0,109.0,2137.0,480
2020-04-05,West Bengal,3549.0,72.0,3101.0,376
2021-05-27,Delhi,0.0,92.0,1552.0,3282
2020-11-01,Madhya Pradesh,3621.0,52.0,2956.0,613
2021-01-20,Punjab,4876.0,120.0,2186.0,2570
2021-10-12,Telangana,1833.0,160.0,424.0,1249
2020-07-13,Uttar Pradesh,609.0,33.0,427.0,149
2020-07-15,Maharashtra,3900.0,147.0,2983.0,770
2020-07-13,Bihar,2129.0,82.0,0.0,297
2021-04-29,Gujarat,1613.0,179.0,0.0,-121
2020-07-17,Karnataka,4882.0,101.0,3100.0,1681
2020-03-20,Madhya Pradesh,1379.0,176.0,1041.0,162
2021-11-13,Rajasthan,2784.0,193.0,1049.0,1542
2020-05-28,Punjab,1170.0,126.0,697.0,347
2021-07-15,Gujarat,529.0,184.0,418.0,-73
2020-11-19,Tamil Nadu,0.0,6.0,20.0,3826
2021-11-21,Tamil Nadu,0.0,131.0,439.0,1656
2021-04-19,Telangana,3468.0,127.0,1284.0,2057
2020-12-21,Gujarat,2461.0,9.0,1343.0,1109
2020-04-30,Odisha,4059.0,165.0,0.0,1989
2020-05-29,Haryana,2186.0,122.0,1989.0,75
2021-11-12,Delhi,3109.0,21.0,1881.0,1207
2021-07-24,Rajasthan,1330.0,166.0,369.0,795
2020-12-06,Rajasthan,2760.0,151.0,0.0,1652
2020-04-23,Punjab,4796.0,74.0,2396.0,2326
2020-05-25,Punjab,4839.0,190.0,2224.0,2425
2021-06-29,Maharashtra,1337.0,184.0,804.0,349
2020-06-02,Bihar,4530.0,14.0,2045.0,2471
2020-08-24,Madhya Pradesh,2871.0,55.0,2456.0,360
2020-08-14,Haryana,11.0,0.0,8.0,-159
2020-06-06,Bihar,4726.0,190.0,1910.0,2626
2021-01-30,Punjab,1043.0,183.0,970.0,-110
2021-03-22,Haryana,641.0,21.0,224.0,396
2021-08-21,Rajasthan,436.0,50.0,411.0,-25
2021-03-25,Telangana,2718.0,101.0,958.0,1659
2021-09-18,Gujarat,4506.0,129.0,643.0,3734
2021-10-15,Rajasthan,2064.0,0.0,1588.0,404
2021-05-04,Rajasthan,0.0,40.0,0.0,-40
2021-09-06,Andhra Pradesh,4786.0,188.0,1781.0,2817
2020-06-27,Punjab,4042.0,107.0,1353.0,2582
2020-10-09,Rajasthan,4564.0,21.0,2237.0,2306
2020-12-24,Punjab,4263.0,11.0,2240.0,2012
2021-03-27,Gujarat,92.0,92.0,0.0,0
2021-08-15,Odisha,2835.0,0.0,1543.0,1209
2020-10-19,Tamil Nadu,3509.0,85.0,2730.0,694
2020-05-31,Telangana,4854.0,185.0,4432.0,237
2020-10-10,Madhya Pradesh,0.0,114.0,0.0,438
2021-07-14,Tamil Nadu,2942.0,192.0,2876.0,-126
2020-08-13,Odisha,0.0,85.0,4027.0,568
2021-12-24,Madhya Pradesh,446.0,146.0,0.0,204
2021-03-04,Andhra Pradesh,64.0,161.0,30.0,-127
2021-09-18,Telangana,3261.0,149.0,764.0,2348
2021-04-15,Delhi,3709.0,112.0,741.0,2856
2021-05-16,Andhra Pradesh,910.0,172.0,606.0,132
2021-09-19,Uttar Pradesh,3445.0,131.0,2056.0,1258
2020-09-06,Rajasthan,2559.0,0.0,714.0,1759
2021-01-16,Maharashtra,3285.0,144.0,558.0,2583
2021-02-05,Rajasthan,2774.0,103.0,1522.0,1149
2020-10-20,Maharashtra,0.0,82.0,23.0,91
2021-03-25,Kerala,2926.0,149.0,1144.0,1633
2020-05-19,Uttar Pradesh,2466.0,71.0,1708.0,687
2020-03-14,Kerala,1771.0,0.0,1685.0,-61
2021-09-20,Odisha,2990.0,8.0,2301.0,681
2021-01-09,Bihar,4101.0,109.0,1279.0,2713
2021-07-19,Kerala,30.0,64.0,20.0,-54
2020-05-18,West Bengal,2290.0,54.0,500.0,1736
2021-12-13,Kerala,531.0,99.0,44.0,388
2021-04-26,Uttar Pradesh,0.0,161.0,1096.0,1310
2021-08-25,Andhra Pradesh,0.0,174.0,544.0,129
2020-11-21,Punjab,841.0,72.0,829.0,-60
2021-01-27,Punjab,1887.0,172.0,631.0,1084
2020-04-01,Odisha,4822.0,185.0,2867.0,1770
2021-01-20,Tamil Nadu,1058.0,67.0,415.0,576
2021-02-24,Telangana,2625.0,5.0,0.0,1327
2021-11-21,Madhya Pradesh,1844.0,101.0,536.0,1207
2021-03-18,Uttar Pradesh,1691.0,192.0,327.0,1172
2020-05-23,West Bengal,4734.0,84.0,1277.0,3373
2021-02-04,Punjab,4322.0,68.0,0.0,427
2021-10-27,Bihar,3117.0,93.0,98.0,2926
2021-04-06,Delhi,187.0,144.0,138.0,-95
2021-03-23,Tamil Nadu,3838.0,103.0,559.0,3176
2021-11-04,Tamil Nadu,516.0,191.0,0.0,129
2020-10-26,Gujarat,4174.0,151.0,2564.0,1459
2020-08-16,Punjab,865.0,0.0,857.0,-126
2021-02-03,Kerala,1554.0,0.0,209.0,1214
2020-10-27,Karnataka,3391.0,137.0,22.0,3232
2021-08-20,Kerala,3525.0,98.0,744.0,2683
2020-07-19,Telangana,1714.0,4.0,174.0,1536
2021-05-20,Madhya Pradesh,2603.0,195.0,1730.0,678
2021-10-22,Uttar Pradesh,1806.0,6.0,1454.0,346
2021-01-03,Telangana,229.0,154.0,132.0,-57
2020-05-17,Rajasthan,2781.0,0.0,2697.0,38
2020-12-06,Haryana,2523.0,35.0,1212.0,1276
2021-07-17,Haryana,3199.0,192.0,0.0,2778
2021-02-10,Tamil Nadu,0.0,86.0,1362.0,609
2020-11-28,Gujarat,1977.0,194.0,1130.0,653
2021-11-05,Madhya Pradesh,148.0,0.0,0.0,-83
2020-05-10,West Bengal,1663.0,32.0,1180.0,451
2021-08-21,Bihar,0.0,110.0,261.0,879
2020-04-28,Bihar,0.0,147.0,0.0,2561
2021-07-17,Madhya Pradesh,2634.0,134.0,1394.0,1106
2020-09-20,Andhra Pradesh,2842.0,0.0,0.0,2310
2021-03-04,Kerala,1238.0,56.0,900.0,282
2021-03-04,Karnataka,2271.0,165.0,813.0,1293
2021-11-14,Telangana,2031.0,165.0,1678.0,188
2020-11-04,Madhya Pradesh,1979.0,113.0,468.0,1398
2020-10-18,Haryana,3688.0,105.0,299.0,3284
2021-07-07,Maharashtra,2573.0,99.0,0.0,69
2020-11-08,West Bengal,3991.0,1.0,135.0,3855
2021-10-21,Uttar Pradesh,2238.0,129.0,802.0,1307
2021-03-31,Tamil Nadu,4874.0,181.0,4306.0,387
2020-12-07,Rajasthan,4493.0,175.0,2861.0,1457
2021-06-05,Karnataka,0.0,0.0,0.0,3884
2021-01-18,Kerala,4972.0,56.0,4301.0,615
2020-07-15,Tamil Nadu,1993.0,112.0,1545.0,336
2021-10-29,Maharashtra,528.0,27.0,125.0,376
2021-01-31,Haryana,740.0,17.0,290.0,433
2021-10-12,Rajasthan,3229.0,74.0,1395.0,1760
2021-04-06,Telangana,0.0,50.0,102.0,1628
2020-05-12,Odisha,0.0,180.0,1803.0,-102
2020-04-01,Uttar Pradesh,1968.0,158.0,0.0,1191
2021-06-12,Bihar,201.0,0.0,40.0,141
2020-08-18,Madhya Pradesh,612.0,139.0,0.0,110
2021-04-20,Haryana,3828.0,49.0,2234.0,1545
2021-03-06,Rajasthan,2207.0,168.0,1902.0,137
2020-10-06,Delhi,532.0,77.0,58.0,397
2020-10-21,Madhya Pradesh,4146.0,165.0,3814.0,167
2021-11-21,Kerala,3781.0,166.0,1296.0,2319
2020-03-16,Karnataka,3183.0,86.0,2472.0,625
2020-09-14,Rajasthan,2637.0,172.0,2053.0,412
2021-08-22,Odisha,0.0,156.0,1043.0,-35
2021-01-02,Andhra Pradesh,3812.0,42.0,0.0,612
2021-03-20,Punjab,3364.0,48.0,2338.0,978
2021-11-26,Delhi,4237.0,51.0,3141.0,1045
2021-09-29,West Bengal,3596.0,193.0,827.0,2576
2020-11-05,Haryana,179.0,125.0,0.0,-122
2021-07-27,Uttar Pradesh,1433.0,62.0,16.0,1355
2020-08-01,Kerala,1296.0,113.0,1069.0,114
2020-11-06,Karnataka,2450.0,152.0,2247.0,51
2020-04-28,Maharashtra,1730.0,142.0,1246.0,342
2020-10-06,Haryana,3766.0,139.0,2960.0,667
2020-03-09,Tamil Nadu,3438.0,23.0,3196.0,219
2020-04-27,Bihar,4267.0,3.0,0.0,4240
2021-05-06,Rajasthan,4475.0,1.0,55.0,4419
2020-09-04,Bihar,4309.0,122.0,2601.0,1586
2021-11-26,Madhya Pradesh,3274.0,144.0,2065.0,1065
2020-11-07,Rajasthan,4435.0,199.0,1804.0,2432
2021-08-01,Madhya Pradesh,2320.0,85.0,1397.0,838
2021-04-02,Uttar Pradesh,0.0,21.0,440.0,360
2020-09-18,Bihar,2556.0,141.0,1339.0,1076
2021-05-07,Bihar,2532.0,72.0,1081.0,1379
2021-10-28,Delhi,155.0,171.0,145.0,-161
2021-01-08,Telangana,3728.0,166.0,1978.0,1584
2021-06-05,Gujarat,2991.0,187.0,1578.0,1226
2021-02-10,Bihar,2396.0,179.0,0.0,942
2020-08-14,Gujarat,975.0,195.0,137.0,643
2020-10-21,Uttar Pradesh,972.0,0.0,303.0,529
2020-06-28,Kerala,1633.0,170.0,1567.0,-104
2020-12-15,Karnataka,4282.0,80.0,772.0,3430
2021-02-11,Gujarat,145.0,43.0,102.0,0
2021-08-13,Delhi,3798.0,124.0,3473.0,201
2021-11-02,Gujarat,2299.0,168.0,0.0,1904
2021-11-10,Haryana,1127.0,144.0,191.0,792
2021-10-28,Haryana,3937.0,0.0,2662.0,1076
2021-05-23,Gujarat,0.0,134.0,1314.0,2199
2021-11-20,Bihar,950.0,84.0,696.0,170
2020-03-29,Madhya Pradesh,3808.0,172.0,3315.0,321
2021-09-09,Punjab,0.0,12.0,2590.0,1077
2021-04-06,Tamil Nadu,0.0,100.0,2754.0,1922
2021-07-27,Maharashtra,2968.0,155.0,740.0,2073
2020-04-07,Uttar Pradesh,4908.0,107.0,3485.0,1316
2021-09-21,Madhya Pradesh,0.0,145.0,1764.0,1576
2021-02-24,Telangana,1786.0,84.0,1086.0,616
2021-01-22,West Bengal,1351.0,41.0,241.0,1069
2020-11-19,West Bengal,0.0,45.0,0.0,820
2020-05-07,Kerala,0.0,57.0,1550.0,64
2021-06-05,Andhra Pradesh,3679.0,70.0,555.0,3054
2021-04-01,Tamil Nadu,336.0,167.0,159.0,10
2021-09-05,Kerala,478.0,75.0,89.0,314
2021-08-16,Telangana,3042.0,20.0,0.0,554
2021-04-29,Delhi,2375.0,115.0,10.0,2250
2021-08-14,Gujarat,4195.0,33.0,1676.0,2486
2020-08-30,Punjab,350.0,2.0,283.0,65
2020-09-04,Tamil Nadu,3927.0,114.0,3429.0,384
2021-03-23,Odisha,3382.0,151.0,0.0,1879
2021-04-02,Odisha,645.0,0.0,0.0,37
2020-05-17,Uttar Pradesh,1983.0,170.0,0.0,416
2021-07-27,Punjab,333.0,70.0,211.0,52
2020-11-30,Maharashtra,2946.0,104.0,1844.0,998
2021-07-26,Telangana,679.0,22.0,227.0,430
2020-08-05,Karnataka,2831.0,157.0,2367.0,307
2020-11-15,West Bengal,1456.0,43.0,1182.0,231
2021-08-06,Bihar,1415.0,8.0,1412.0,-5
2021-09-07,Rajasthan,4975.0,11.0,3861.0,1103
2021-03-03,Tamil Nadu,1082.0,37.0,0.0,258
2020-06-03,Madhya Pradesh,0.0,0.0,1707.0,2085
2020-03-17,Delhi,1212.0,0.0,247.0,834
2020-12-29,Bihar,3482.0,146.0,1877.0,1459
2020-04-19,Maharashtra,1447.0,99.0,342.0,1006
2020-08-19,Andhra Pradesh,1512.0,62.0,1382.0,68
2020-10-13,Bihar,1807.0,16.0,1004.0,787
2021-08-12,Uttar Pradesh,3818.0,175.0,2631.0,1012
2020-05-24,Karnataka,3812.0,118.0,3498.0,196
2021-04-29,Telangana,1711.0,55.0,1314.0,342
2020-07-02,Rajasthan,1781.0,100.0,989.0,692
2021-01-24,Punjab,281.0,11.0,126.0,144
2020-09-25,Bihar,214.0,122.0,166.0,-74
2021-11-30,Gujarat,1256.0,40.0,288.0,928
2020-05-13,Delhi,1680.0,161.0,245.0,1274
2021-10-03,Rajasthan,0.0,120.0,172.0,130
2021-12-18,Uttar Pradesh,13.0,49.0,12.0,-48
2021-01-18,Gujarat,442.0,0.0,159.0,217
2020-04-13,West Bengal,2362.0,151.0,894.0,1317
2020-06-03,Gujarat,0.0,143.0,4604.0,-112
2021-06-16,Maharashtra,1007.0,18.0,667.0,322
2020-05-18,Kerala,0.0,0.0,737.0,2252
2021-03-29,West Bengal,0.0,126.0,836.0,3961
2020-08-16,Karnataka,1148.0,43.0,937.0,168
2020-05-03,Karnataka,843.0,191.0,618.0,34
2020-05-25,Rajasthan,4852.0,66.0,1912.0,2874
2021-10-31,West Bengal,4564.0,32.0,4228.0,304
2020-09-24,Delhi,1323.0,120.0,141.0,1062
2020-03-30,Maharashtra,3448.0,84.0,3280.0,84
2021-01-23,West Bengal,171.0,189.0,30.0,-48
2020-07-06,Gujarat,2907.0,183.0,2544.0,180
2021-11-08,Odisha,3740.0,193.0,1594.0,1953
2021-07-15,Rajasthan,0.0,179.0,819.0,2164
2021-05-17,Gujarat,489.0,132.0,171.0,186
2021-05-12,Telangana,2731.0,151.0,1407.0,1173
2020-05-18,Karnataka,4950.0,108.0,2069.0,2773
2021-05-09,Karnataka,3598.0,187.0,2585.0,826
2020-07-04,Bihar,4977.0,197.0,4414.0,366
2020-11-24,Uttar Pradesh,4457.0,110.0,0.0,3093
2021-05-03,Punjab,4926.0,135.0,1317.0,3474
2021-03-18,Uttar Pradesh,3890.0,0.0,0.0,1058
2021-10-01,West Bengal,4417.0,0.0,2331.0,1915
2020-04-03,Gujarat,3552.0,147.0,0.0,1567
2021-10-30,Madhya Pradesh,3670.0,74.0,0.0,1297
2020-12-04,Rajasthan,3637.0,89.0,3458.0,90
2021-08-11,Telangana,4886.0,143.0,1375.0,3368
2021-04-05,Haryana,2917.0,58.0,1165.0,1694
